timestamp,end_to_end_latency_ms,inference_latency_ms,end_to_end_fps,inference_fps
2026-05-26 20:37:04.728,91.968,79.095,9.623,9.629
2026-05-26 20:37:04.832,93.004,79.73,9.622,9.625
2026-05-26 20:37:04.935,92.048,79.206,9.625,9.623
2026-05-26 20:37:05.038,91.566,78.593,9.627,9.63
2026-05-26 20:37:05.138,90.616,78.324,9.636,9.631
2026-05-26 20:37:05.239,91.417,78.41,9.644,9.64
2026-05-26 20:37:05.343,92.88,79.29,9.641,9.643
2026-05-26 20:37:05.446,91.515,79.028,9.643,9.644
2026-05-26 20:37:05.547,91.69,79.485,9.682,9.678
2026-05-26 20:37:05.650,92.76,80.114,9.68,9.68
2026-05-26 20:37:05.755,94.427,81.886,9.683,9.681
2026-05-26 20:37:05.856,91.587,78.932,9.689,9.687
2026-05-26 20:37:05.960,91.965,78.986,9.691,9.691
2026-05-26 20:37:06.062,91.234,79.02,9.693,9.693
2026-05-26 20:37:06.165,91.596,79.218,9.696,9.696
2026-05-26 20:37:06.267,91.862,79.385,9.697,9.698
2026-05-26 20:37:06.369,91.825,78.752,9.702,9.699
2026-05-26 20:37:06.471,91.802,79.015,9.705,9.705
2026-05-26 20:37:06.574,92.179,78.879,9.71,9.706
2026-05-26 20:37:06.677,92.155,79.03,9.708,9.71
2026-05-26 20:37:06.781,93.33,80.885,9.708,9.711
2026-05-26 20:37:06.883,91.937,78.95,9.712,9.706
2026-05-26 20:37:06.987,92.581,79.733,9.707,9.708
2026-05-26 20:37:07.101,102.859,90.46,9.667,9.672
2026-05-26 20:37:07.203,91.88,78.987,9.665,9.666
2026-05-26 20:37:07.307,92.326,79.967,9.696,9.693
2026-05-26 20:37:07.409,92.23,79.886,9.698,9.694
2026-05-26 20:37:07.511,92.222,78.913,9.699,9.697
2026-05-26 20:37:07.616,93.232,80.516,9.693,9.693
2026-05-26 20:37:07.719,92.184,79.704,9.695,9.691
2026-05-26 20:37:07.823,94.21,81.425,9.695,9.691
2026-05-26 20:37:07.925,91.424,78.387,9.699,9.697
2026-05-26 20:37:08.028,91.463,78.778,9.698,9.697
2026-05-26 20:37:08.136,97.795,84.895,9.674,9.674
2026-05-26 20:37:08.239,91.801,79.133,9.669,9.673
2026-05-26 20:37:08.341,91.202,79.123,9.673,9.674
2026-05-26 20:37:08.443,92.203,79.999,9.676,9.671
2026-05-26 20:37:08.545,91.241,78.346,9.672,9.677
2026-05-26 20:37:08.648,90.988,77.673,9.675,9.679
2026-05-26 20:37:08.753,94.77,82.684,9.671,9.674
2026-05-26 20:37:08.856,91.662,79.29,9.668,9.671
2026-05-26 20:37:08.957,90.779,78.278,9.678,9.673
2026-05-26 20:37:09.060,92.032,79.299,9.674,9.675
2026-05-26 20:37:09.162,91.57,79.134,9.674,9.674
2026-05-26 20:37:09.265,91.317,78.407,9.674,9.677
2026-05-26 20:37:09.368,91.843,79.653,9.671,9.672
2026-05-26 20:37:09.471,92.201,79.772,9.666,9.67
2026-05-26 20:37:09.573,90.626,77.902,9.669,9.672
2026-05-26 20:37:09.676,91.675,79.393,9.671,9.669
2026-05-26 20:37:09.780,93.242,80.682,9.67,9.671
2026-05-26 20:37:09.882,91.764,78.909,9.67,9.672
2026-05-26 20:37:09.985,91.802,78.613,9.673,9.675
2026-05-26 20:37:10.086,91.366,78.783,9.716,9.711
2026-05-26 20:37:10.190,92.297,78.897,9.711,9.714
2026-05-26 20:37:10.292,91.187,78.82,9.715,9.715
2026-05-26 20:37:10.393,91.371,79.111,9.72,9.718
2026-05-26 20:37:10.495,91.445,78.411,9.72,9.721
2026-05-26 20:37:10.598,91.656,79.049,9.725,9.725
2026-05-26 20:37:10.700,91.56,79.289,9.727,9.727
2026-05-26 20:37:10.805,93.962,80.881,9.726,9.728
2026-05-26 20:37:10.908,91.971,78.895,9.723,9.726
2026-05-26 20:37:11.010,91.571,79.445,9.725,9.722
2026-05-26 20:37:11.112,90.999,78.667,9.742,9.747
2026-05-26 20:37:11.221,97.102,84.873,9.725,9.724
2026-05-26 20:37:11.326,91.542,78.467,9.715,9.722
2026-05-26 20:37:11.426,88.821,76.377,9.72,9.728
2026-05-26 20:37:11.529,92.064,79.929,9.72,9.718
2026-05-26 20:37:11.632,91.476,79.109,9.719,9.717
2026-05-26 20:37:11.734,91.07,78.379,9.729,9.732
2026-05-26 20:37:11.838,92.913,80.352,9.725,9.725
2026-05-26 20:37:11.941,91.632,79.19,9.718,9.721
2026-05-26 20:37:12.042,91.322,78.578,9.724,9.721
2026-05-26 20:37:12.145,91.693,79.078,9.724,9.723
2026-05-26 20:37:12.247,91.485,78.78,9.724,9.721
2026-05-26 20:37:12.350,91.224,78.366,9.724,9.727
2026-05-26 20:37:12.452,92.132,79.865,9.73,9.725
2026-05-26 20:37:12.554,91.507,78.785,9.727,9.725
2026-05-26 20:37:12.658,92.054,79.498,9.724,9.727
2026-05-26 20:37:12.761,93.902,81.63,9.727,9.722
2026-05-26 20:37:12.863,91.709,78.916,9.727,9.726
2026-05-26 20:37:12.968,93.063,79.274,9.721,9.723
2026-05-26 20:37:13.071,91.858,79.622,9.715,9.719
2026-05-26 20:37:13.174,92.43,79.941,9.717,9.714
2026-05-26 20:37:13.277,91.846,78.755,9.714,9.717
2026-05-26 20:37:13.378,91.543,79.267,9.714,9.713
2026-05-26 20:37:13.481,91.539,78.56,9.712,9.714
2026-05-26 20:37:13.585,93.218,79.683,9.707,9.709
2026-05-26 20:37:13.687,91.753,79.401,9.711,9.707
2026-05-26 20:37:13.792,94.214,81.206,9.706,9.709
2026-05-26 20:37:13.895,91.381,79.197,9.708,9.708
2026-05-26 20:37:13.998,91.696,79.511,9.707,9.708
2026-05-26 20:37:14.100,91.068,78.717,9.707,9.707
2026-05-26 20:37:14.201,91.451,78.429,9.73,9.727
2026-05-26 20:37:14.304,91.869,79.164,9.737,9.729
2026-05-26 20:37:14.407,91.552,78.857,9.728,9.727
2026-05-26 20:37:14.510,91.975,79.31,9.727,9.73
2026-05-26 20:37:14.625,103.512,91.322,9.687,9.688
2026-05-26 20:37:14.729,92.319,79.349,9.683,9.683
2026-05-26 20:37:14.833,93.02,79.75,9.683,9.684
2026-05-26 20:37:14.936,92.377,79.918,9.681,9.681
2026-05-26 20:37:15.039,93.242,80.475,9.676,9.674
2026-05-26 20:37:15.143,92.246,79.361,9.674,9.674
2026-05-26 20:37:15.249,94.984,82.423,9.661,9.663
2026-05-26 20:37:15.352,91.981,79.783,9.66,9.657
2026-05-26 20:37:15.455,91.472,78.429,9.657,9.662
2026-05-26 20:37:15.558,92.292,79.729,9.654,9.655
2026-05-26 20:37:15.662,92.391,80.116,9.654,9.652
2026-05-26 20:37:15.765,93.718,81.081,9.655,9.655
2026-05-26 20:37:15.867,91.849,78.259,9.653,9.656
2026-05-26 20:37:15.969,91.993,79.328,9.662,9.654
2026-05-26 20:37:16.072,92.282,79.477,9.662,9.661
2026-05-26 20:37:16.177,92.817,79.536,9.659,9.662
2026-05-26 20:37:16.279,91.452,79.188,9.661,9.658
2026-05-26 20:37:16.380,91.616,78.951,9.661,9.661
2026-05-26 20:37:16.484,92.44,79.061,9.656,9.659
2026-05-26 20:37:16.587,91.861,79.643,9.661,9.659
2026-05-26 20:37:16.689,91.324,78.822,9.658,9.662
2026-05-26 20:37:16.793,94.097,81.22,9.663,9.66
2026-05-26 20:37:16.896,91.879,79.294,9.662,9.66
2026-05-26 20:37:16.999,91.715,79.149,9.661,9.662
2026-05-26 20:37:17.101,91.965,79.155,9.662,9.66
2026-05-26 20:37:17.205,92.135,79.444,9.656,9.658
2026-05-26 20:37:17.306,90.985,78.34,9.66,9.659
2026-05-26 20:37:17.410,92.177,79.55,9.658,9.659
2026-05-26 20:37:17.511,91.504,79.248,9.665,9.658
2026-05-26 20:37:17.613,91.925,79.238,9.707,9.702
2026-05-26 20:37:17.717,92.233,79.015,9.706,9.706
2026-05-26 20:37:17.823,95.353,82.057,9.699,9.698
2026-05-26 20:37:17.924,91.311,78.765,9.708,9.703
2026-05-26 20:37:18.027,92.631,79.277,9.707,9.71
2026-05-26 20:37:18.129,92.175,79.614,9.711,9.707
2026-05-26 20:37:18.233,92.069,79.35,9.72,9.72
2026-05-26 20:37:18.340,92.355,79.844,9.706,9.719
2026-05-26 20:37:18.445,92.581,80.562,9.698,9.702
2026-05-26 20:37:18.546,91.558,78.083,9.706,9.7
2026-05-26 20:37:18.650,92.384,79.307,9.705,9.708
2026-05-26 20:37:18.757,97.998,85.678,9.692,9.691
2026-05-26 20:37:18.862,92.969,78.943,9.685,9.689
2026-05-26 20:37:18.963,91.606,78.686,9.687,9.686
2026-05-26 20:37:19.067,91.797,77.759,9.683,9.689
2026-05-26 20:37:19.170,91.736,78.331,9.688,9.688
2026-05-26 20:37:19.271,91.556,78.79,9.692,9.688
2026-05-26 20:37:19.374,91.794,77.669,9.686,9.691
2026-05-26 20:37:19.478,92.878,79.501,9.686,9.686
2026-05-26 20:37:19.580,91.235,79.009,9.689,9.688
2026-05-26 20:37:19.683,91.843,79.203,9.686,9.687
2026-05-26 20:37:19.789,94.582,81.688,9.681,9.685
2026-05-26 20:37:19.893,92.687,80.39,9.679,9.678
2026-05-26 20:37:19.995,91.512,78.877,9.68,9.68
2026-05-26 20:37:20.098,91.945,79.287,9.676,9.68
2026-05-26 20:37:20.211,101.047,88.84,9.647,9.648
2026-05-26 20:37:20.312,91.322,78.477,9.649,9.647
2026-05-26 20:37:20.414,92.436,79.786,9.653,9.647
2026-05-26 20:37:20.517,91.8,78.972,9.646,9.652
2026-05-26 20:37:20.620,92.566,79.568,9.644,9.645
2026-05-26 20:37:20.724,92.537,79.885,9.644,9.643
2026-05-26 20:37:20.829,93.856,80.921,9.647,9.648
2026-05-26 20:37:20.932,92.251,79.67,9.64,9.645
2026-05-26 20:37:21.036,92.58,80.356,9.639,9.639
2026-05-26 20:37:21.139,92.574,80.158,9.634,9.638
2026-05-26 20:37:21.242,92.024,79.239,9.637,9.636
2026-05-26 20:37:21.346,92.642,80.423,9.648,9.635
2026-05-26 20:37:21.449,92.056,79.583,9.654,9.65
2026-05-26 20:37:21.550,91.967,79.283,9.653,9.654
2026-05-26 20:37:21.663,101.044,88.362,9.625,9.624
2026-05-26 20:37:21.769,94.843,82.717,9.631,9.635
2026-05-26 20:37:21.872,92.029,79.783,9.636,9.631
2026-05-26 20:37:21.976,92.449,80.046,9.626,9.633
2026-05-26 20:37:22.078,91.538,79.328,9.631,9.627
2026-05-26 20:37:22.181,91.946,79.675,9.632,9.628
2026-05-26 20:37:22.286,93.496,80.387,9.62,9.628
2026-05-26 20:37:22.388,91.975,79.65,9.621,9.62
2026-05-26 20:37:22.491,92.279,79.138,9.626,9.621
2026-05-26 20:37:22.595,92.362,79.209,9.62,9.624
2026-05-26 20:37:22.698,91.78,79.612,9.62,9.62
2026-05-26 20:37:22.803,93.873,81.312,9.623,9.621
2026-05-26 20:37:22.906,91.629,78.502,9.625,9.628
2026-05-26 20:37:23.009,92.206,79.969,9.624,9.623
2026-05-26 20:37:23.112,91.967,79.631,9.623,9.623
2026-05-26 20:37:23.215,92.138,79.349,9.652,9.653
2026-05-26 20:37:23.316,91.696,79.117,9.652,9.65
2026-05-26 20:37:23.420,91.832,79.002,9.649,9.654
2026-05-26 20:37:23.523,92.829,79.659,9.647,9.648
2026-05-26 20:37:23.626,92.024,79.779,9.646,9.648
2026-05-26 20:37:23.729,91.581,79.166,9.649,9.65
2026-05-26 20:37:23.838,98.221,85.753,9.636,9.635
2026-05-26 20:37:23.942,91.945,79.372,9.636,9.636
2026-05-26 20:37:24.051,99.237,86.863,9.619,9.615
2026-05-26 20:37:24.153,92.588,79.863,9.622,9.619
2026-05-26 20:37:24.257,93.153,80.294,9.619,9.617
2026-05-26 20:37:24.360,92.32,79.723,9.619,9.62
2026-05-26 20:37:24.464,92.82,80.574,9.617,9.616
2026-05-26 20:37:24.567,92.157,79.767,9.614,9.615
2026-05-26 20:37:24.671,92.584,79.903,9.642,9.641
2026-05-26 20:37:24.777,95.161,82.768,9.64,9.641
2026-05-26 20:37:24.881,92.854,79.995,9.637,9.638
2026-05-26 20:37:24.984,92.762,80.423,9.638,9.635
2026-05-26 20:37:25.088,93.542,80.517,9.635,9.632
2026-05-26 20:37:25.191,92.501,79.365,9.632,9.635
2026-05-26 20:37:25.295,92.41,80.211,9.637,9.634
2026-05-26 20:37:25.397,92.603,80.17,9.638,9.635
2026-05-26 20:37:25.500,91.934,78.862,9.636,9.64
2026-05-26 20:37:25.603,91.974,79.646,9.64,9.635
2026-05-26 20:37:25.707,93.294,80.907,9.638,9.635
2026-05-26 20:37:25.812,94.179,81.599,9.637,9.637
2026-05-26 20:37:25.916,92.842,80.551,9.634,9.632
2026-05-26 20:37:26.020,93.614,80.492,9.631,9.63
2026-05-26 20:37:26.123,92.913,80.226,9.632,9.628
2026-05-26 20:37:26.225,92.439,79.547,9.634,9.63
2026-05-26 20:37:26.329,93.795,80.452,9.625,9.628
2026-05-26 20:37:26.433,92.423,79.772,9.624,9.623
2026-05-26 20:37:26.537,92.736,79.922,9.624,9.622
2026-05-26 20:37:26.640,93.888,81.116,9.622,9.619
2026-05-26 20:37:26.745,94.653,81.909,9.617,9.612
2026-05-26 20:37:26.860,105.234,92.336,9.597,9.594
2026-05-26 20:37:26.986,115.863,103.118,9.526,9.522
2026-05-26 20:37:27.088,91.517,79.589,9.549,9.55
2026-05-26 20:37:27.190,91.663,78.602,9.55,9.552
2026-05-26 20:37:27.292,92.352,79.609,9.554,9.552
2026-05-26 20:37:27.395,92.257,79.653,9.558,9.554
2026-05-26 20:37:27.498,92.559,79.108,9.559,9.559
2026-05-26 20:37:27.600,91.952,79.394,9.561,9.559
2026-05-26 20:37:27.704,92.493,79.715,9.561,9.561
2026-05-26 20:37:27.810,94.657,81.808,9.562,9.564
2026-05-26 20:37:27.911,91.748,79.657,9.57,9.564
2026-05-26 20:37:28.014,92.24,79.341,9.574,9.572
2026-05-26 20:37:28.117,92.996,79.693,9.573,9.576
2026-05-26 20:37:28.224,95.598,82.971,9.563,9.561
2026-05-26 20:37:28.327,91.6,79.072,9.564,9.566
2026-05-26 20:37:28.429,91.822,79.148,9.567,9.567
2026-05-26 20:37:28.531,92.386,79.679,9.569,9.564
2026-05-26 20:37:28.633,91.432,78.525,9.573,9.571
2026-05-26 20:37:28.737,92.96,78.92,9.57,9.577
2026-05-26 20:37:28.838,91.573,79.023,9.582,9.578
2026-05-26 20:37:28.940,91.775,78.831,9.589,9.585
2026-05-26 20:37:29.044,92.056,78.55,9.588,9.594
2026-05-26 20:37:29.147,92.199,79.907,9.588,9.591
2026-05-26 20:37:29.250,91.928,79.32,9.586,9.59
2026-05-26 20:37:29.353,91.722,78.783,9.59,9.593
2026-05-26 20:37:29.464,99.624,87.26,9.568,9.568
2026-05-26 20:37:29.569,93.371,80.618,9.565,9.567
2026-05-26 20:37:29.672,91.78,79.549,9.567,9.57
2026-05-26 20:37:29.777,94.3,81.743,9.564,9.568
2026-05-26 20:37:29.881,92.342,79.481,9.6,9.605
2026-05-26 20:37:29.993,100.771,88.407,9.644,9.649
2026-05-26 20:37:30.096,91.671,78.984,9.64,9.645
2026-05-26 20:37:30.197,91.704,79.562,9.643,9.64
2026-05-26 20:37:30.300,91.733,78.776,9.641,9.645
2026-05-26 20:37:30.403,92.167,79.111,9.638,9.644
2026-05-26 20:37:30.505,91.672,79.39,9.646,9.642
2026-05-26 20:37:30.609,92.717,79.26,9.637,9.643
2026-05-26 20:37:30.711,91.327,78.248,9.645,9.642
2026-05-26 20:37:30.815,93.25,80.51,9.65,9.648
2026-05-26 20:37:30.918,92.119,79.599,9.644,9.649
2026-05-26 20:37:31.020,91.046,78.158,9.645,9.649
2026-05-26 20:37:31.123,91.888,79.419,9.648,9.647
2026-05-26 20:37:31.224,91.777,79.182,9.665,9.66
2026-05-26 20:37:31.329,93.134,79.716,9.659,9.661
2026-05-26 20:37:31.431,91.651,79.23,9.658,9.659
2026-05-26 20:37:31.534,91.63,79.043,9.658,9.66
2026-05-26 20:37:31.636,91.797,78.701,9.657,9.658
2026-05-26 20:37:31.741,93.539,80.276,9.654,9.654
2026-05-26 20:37:31.844,91.815,79.2,9.65,9.653
2026-05-26 20:37:31.946,91.138,78.252,9.648,9.654
2026-05-26 20:37:32.059,102.094,89.79,9.618,9.615
2026-05-26 20:37:32.161,91.064,78.259,9.624,9.623
2026-05-26 20:37:32.264,92.248,79.585,9.623,9.622
2026-05-26 20:37:32.367,91.66,79.081,9.624,9.622
2026-05-26 20:37:32.471,92.732,79.231,9.645,9.648
2026-05-26 20:37:32.572,91.486,79.174,9.658,9.651
2026-05-26 20:37:32.673,91.143,78.143,9.663,9.66
2026-05-26 20:37:32.780,95.182,82.121,9.659,9.661
2026-05-26 20:37:32.882,91.84,79.592,9.662,9.66
2026-05-26 20:37:32.986,91.947,79.42,9.692,9.69
2026-05-26 20:37:33.087,91.359,78.55,9.696,9.692
2026-05-26 20:37:33.189,92.37,79.691,9.692,9.693
2026-05-26 20:37:33.293,91.56,78.66,9.691,9.693
2026-05-26 20:37:33.395,92.406,79.476,9.694,9.689
2026-05-26 20:37:33.497,92.309,79.562,9.69,9.691
2026-05-26 20:37:33.599,91.924,79.012,9.699,9.693
2026-05-26 20:37:33.704,92.571,79.173,9.689,9.694
2026-05-26 20:37:33.810,95.262,82.998,9.683,9.682
2026-05-26 20:37:33.921,99.584,86.779,9.659,9.661
2026-05-26 20:37:34.024,91.993,79.548,9.657,9.655
2026-05-26 20:37:34.124,90.799,78.103,9.664,9.66
2026-05-26 20:37:34.227,92.493,78.881,9.658,9.662
2026-05-26 20:37:34.329,92.0,79.235,9.667,9.661
2026-05-26 20:37:34.431,91.527,78.63,9.669,9.667
2026-05-26 20:37:34.535,92.015,79.268,9.664,9.668
2026-05-26 20:37:34.637,91.834,79.409,9.661,9.662
2026-05-26 20:37:34.743,94.46,81.515,9.659,9.658
2026-05-26 20:37:34.848,94.032,80.676,9.652,9.655
2026-05-26 20:37:34.951,92.409,80.044,9.65,9.646
2026-05-26 20:37:35.054,91.203,78.67,9.685,9.685
2026-05-26 20:37:35.155,91.191,78.424,9.685,9.684
2026-05-26 20:37:35.258,92.48,79.82,9.685,9.685
2026-05-26 20:37:35.362,92.361,79.268,9.682,9.683
2026-05-26 20:37:35.464,91.328,78.546,9.687,9.686
2026-05-26 20:37:35.575,99.861,87.437,9.655,9.66
2026-05-26 20:37:35.677,91.857,79.0,9.653,9.654
2026-05-26 20:37:35.791,102.962,90.289,9.631,9.626
2026-05-26 20:37:35.894,92.609,79.403,9.629,9.629
2026-05-26 20:37:35.998,92.597,79.919,9.627,9.627
2026-05-26 20:37:36.101,92.334,79.712,9.62,9.623
2026-05-26 20:37:36.205,91.813,78.621,9.618,9.624
2026-05-26 20:37:36.308,92.093,79.401,9.619,9.617
2026-05-26 20:37:36.410,91.354,78.759,9.618,9.621
2026-05-26 20:37:36.514,92.874,80.004,9.613,9.618
2026-05-26 20:37:36.617,91.715,79.401,9.611,9.614
2026-05-26 20:37:36.720,91.577,78.969,9.616,9.613
2026-05-26 20:37:36.824,94.706,81.327,9.621,9.619
2026-05-26 20:37:36.927,91.869,79.15,9.646,9.644
2026-05-26 20:37:37.029,91.316,78.935,9.648,9.648
2026-05-26 20:37:37.131,91.738,79.055,9.643,9.645
2026-05-26 20:37:37.235,92.411,80.12,9.642,9.643
2026-05-26 20:37:37.336,91.476,79.036,9.644,9.643
2026-05-26 20:37:37.447,101.171,88.137,9.613,9.613
2026-05-26 20:37:37.552,91.79,78.858,9.613,9.613
2026-05-26 20:37:37.653,91.432,78.753,9.617,9.615
2026-05-26 20:37:37.759,94.885,82.113,9.616,9.614
2026-05-26 20:37:37.861,91.977,79.597,9.626,9.62
2026-05-26 20:37:37.965,92.324,78.807,9.624,9.627
2026-05-26 20:37:38.068,92.214,79.91,9.622,9.621
2026-05-26 20:37:38.169,91.571,79.08,9.621,9.619
2026-05-26 20:37:38.272,92.484,78.421,9.623,9.622
2026-05-26 20:37:38.376,92.342,79.194,9.623,9.623
2026-05-26 20:37:38.479,92.135,79.144,9.62,9.619
2026-05-26 20:37:38.582,91.777,78.921,9.645,9.646
2026-05-26 20:37:38.686,92.695,80.365,9.64,9.641
2026-05-26 20:37:38.791,93.875,81.261,9.668,9.669
2026-05-26 20:37:38.893,91.739,78.673,9.669,9.671
2026-05-26 20:37:38.996,92.243,79.86,9.672,9.671
2026-05-26 20:37:39.100,92.089,79.627,9.673,9.672
2026-05-26 20:37:39.202,91.598,78.863,9.674,9.673
2026-05-26 20:37:39.305,91.743,79.324,9.675,9.675
2026-05-26 20:37:39.408,92.203,79.29,9.673,9.673
2026-05-26 20:37:39.511,91.959,79.269,9.676,9.676
2026-05-26 20:37:39.612,91.027,78.796,9.682,9.678
2026-05-26 20:37:39.714,91.631,78.672,9.686,9.682
2026-05-26 20:37:39.819,95.084,82.303,9.683,9.683
2026-05-26 20:37:39.930,101.354,88.67,9.656,9.653
2026-05-26 20:37:40.034,92.431,79.436,9.652,9.653
2026-05-26 20:37:40.135,91.781,79.393,9.653,9.651
2026-05-26 20:37:40.238,92.186,79.207,9.657,9.654
2026-05-26 20:37:40.340,90.93,77.856,9.653,9.66
2026-05-26 20:37:40.443,91.907,79.602,9.681,9.683
2026-05-26 20:37:40.546,92.728,80.134,9.686,9.678
2026-05-26 20:37:40.647,91.112,77.891,9.685,9.687
2026-05-26 20:37:40.752,94.699,82.002,9.69,9.686
2026-05-26 20:37:40.857,94.488,81.481,9.68,9.681
2026-05-26 20:37:40.961,92.774,79.559,9.679,9.679
2026-05-26 20:37:41.064,92.263,79.954,9.679,9.679
2026-05-26 20:37:41.168,92.484,79.398,9.671,9.676
2026-05-26 20:37:41.271,92.722,79.86,9.669,9.671
2026-05-26 20:37:41.374,92.149,79.745,9.671,9.67
2026-05-26 20:37:41.478,92.216,79.215,9.67,9.671
2026-05-26 20:37:41.581,92.018,79.717,9.67,9.668
2026-05-26 20:37:41.684,93.65,81.259,9.671,9.667
2026-05-26 20:37:41.792,95.398,81.752,9.661,9.668
2026-05-26 20:37:41.895,91.882,79.858,9.66,9.658
2026-05-26 20:37:41.998,92.153,79.629,9.66,9.66
2026-05-26 20:37:42.100,92.238,79.426,9.665,9.661
2026-05-26 20:37:42.204,92.541,79.794,9.661,9.66
2026-05-26 20:37:42.308,92.658,80.199,9.658,9.658
2026-05-26 20:37:42.409,92.184,79.335,9.663,9.659
2026-05-26 20:37:42.513,92.645,79.867,9.661,9.659
2026-05-26 20:37:42.617,92.892,79.503,9.65,9.655
2026-05-26 20:37:42.719,92.147,79.221,9.65,9.65
2026-05-26 20:37:42.825,94.849,81.957,9.647,9.65
2026-05-26 20:37:42.928,92.502,79.965,9.675,9.676
2026-05-26 20:37:43.031,92.673,79.45,9.678,9.675
2026-05-26 20:37:43.133,92.514,79.793,9.674,9.675
2026-05-26 20:37:43.238,92.851,79.867,9.666,9.672
2026-05-26 20:37:43.341,92.427,80.128,9.664,9.66
2026-05-26 20:37:43.445,92.455,79.894,9.661,9.663
2026-05-26 20:37:43.549,92.805,79.727,9.656,9.662
2026-05-26 20:37:43.651,92.581,80.342,9.655,9.65
2026-05-26 20:37:43.757,95.286,82.191,9.652,9.653
2026-05-26 20:37:43.862,93.809,80.697,9.652,9.656
2026-05-26 20:37:43.963,92.153,79.837,9.658,9.652
2026-05-26 20:37:44.068,92.811,79.799,9.655,9.657
2026-05-26 20:37:44.179,100.275,87.902,9.631,9.63
2026-05-26 20:37:44.282,92.622,79.573,9.633,9.63
2026-05-26 20:37:44.386,92.869,79.64,9.63,9.633
2026-05-26 20:37:44.488,92.759,80.481,9.634,9.628
2026-05-26 20:37:44.593,92.645,79.002,9.629,9.632
2026-05-26 20:37:44.699,92.384,80.134,9.618,9.632
2026-05-26 20:37:44.824,111.432,98.446,9.567,9.568
2026-05-26 20:37:44.925,88.861,76.835,9.573,9.576
2026-05-26 20:37:45.029,92.492,79.313,9.57,9.574
2026-05-26 20:37:45.131,91.99,79.692,9.569,9.569
2026-05-26 20:37:45.234,91.732,78.732,9.571,9.572
2026-05-26 20:37:45.337,93.403,79.916,9.571,9.571
2026-05-26 20:37:45.448,98.756,86.06,9.545,9.549
2026-05-26 20:37:45.557,99.729,86.762,9.528,9.525
2026-05-26 20:37:45.661,92.587,79.906,9.528,9.529
2026-05-26 20:37:45.768,95.297,82.637,9.512,9.517
2026-05-26 20:37:45.876,96.621,84.406,9.504,9.506
2026-05-26 20:37:45.993,104.222,90.758,9.461,9.469
2026-05-26 20:37:46.100,95.363,81.497,9.447,9.451
2026-05-26 20:37:46.204,91.663,78.667,9.444,9.451
2026-05-26 20:37:46.305,91.776,79.093,9.455,9.447
2026-05-26 20:37:46.408,91.919,78.398,9.456,9.456
2026-05-26 20:37:46.511,91.813,79.158,9.458,9.459
2026-05-26 20:37:46.612,91.499,79.278,9.467,9.46
2026-05-26 20:37:46.715,92.475,79.498,9.466,9.467
2026-05-26 20:37:46.821,96.644,83.167,9.462,9.461
2026-05-26 20:37:46.924,92.315,79.809,9.47,9.465
2026-05-26 20:37:47.027,92.153,79.387,9.467,9.47
2026-05-26 20:37:47.128,91.148,78.536,9.477,9.473
2026-05-26 20:37:47.231,92.288,79.719,9.5,9.501
2026-05-26 20:37:47.334,91.883,79.243,9.501,9.502
2026-05-26 20:37:47.438,92.884,79.802,9.502,9.501
2026-05-26 20:37:47.539,91.668,79.45,9.505,9.505
2026-05-26 20:37:47.642,92.683,79.304,9.51,9.505
2026-05-26 20:37:47.748,95.748,81.869,9.514,9.502
2026-05-26 20:37:47.851,93.315,80.891,9.58,9.568
2026-05-26 20:37:47.955,92.876,79.609,9.57,9.567
2026-05-26 20:37:48.057,92.208,79.496,9.576,9.57
2026-05-26 20:37:48.160,92.847,80.186,9.574,9.574
2026-05-26 20:37:48.263,92.683,79.921,9.573,9.57
2026-05-26 20:37:48.367,92.407,79.736,9.573,9.574
2026-05-26 20:37:48.470,92.503,80.222,9.594,9.593
2026-05-26 20:37:48.574,92.419,78.984,9.612,9.616
2026-05-26 20:37:48.677,92.362,80.065,9.614,9.613
2026-05-26 20:37:48.782,93.438,81.153,9.622,9.62
2026-05-26 20:37:48.886,92.528,79.756,9.636,9.636
2026-05-26 20:37:48.988,91.693,79.51,9.682,9.674
2026-05-26 20:37:49.091,91.412,78.744,9.697,9.695
2026-05-26 20:37:49.194,92.107,79.087,9.697,9.696
2026-05-26 20:37:49.297,92.089,79.882,9.692,9.696
2026-05-26 20:37:49.400,91.982,79.345,9.694,9.691
2026-05-26 20:37:49.509,97.424,83.826,9.672,9.675
2026-05-26 20:37:49.616,95.0,82.951,9.656,9.661
2026-05-26 20:37:49.719,91.388,78.261,9.654,9.66
2026-05-26 20:37:49.832,102.445,88.638,9.633,9.636
2026-05-26 20:37:49.937,93.45,79.872,9.625,9.631
2026-05-26 20:37:50.041,93.258,80.19,9.621,9.622
2026-05-26 20:37:50.144,91.583,78.503,9.615,9.618
2026-05-26 20:37:50.246,91.724,78.809,9.621,9.618
2026-05-26 20:37:50.348,92.486,79.2,9.622,9.619
2026-05-26 20:37:50.450,92.175,78.968,9.626,9.622
2026-05-26 20:37:50.554,92.964,79.507,9.62,9.623
2026-05-26 20:37:50.657,92.337,79.237,9.618,9.621
2026-05-26 20:37:50.761,93.812,80.828,9.624,9.622
2026-05-26 20:37:50.863,91.843,78.327,9.628,9.631
2026-05-26 20:37:50.967,92.881,79.804,9.628,9.628
2026-05-26 20:37:51.070,92.163,79.325,9.625,9.627
2026-05-26 20:37:51.174,92.955,79.761,9.622,9.626
2026-05-26 20:37:51.284,100.391,87.572,9.6,9.598
